1.230000e+01	9.703327e+00	1.152088e+00	4.840000e+02	1.230000e+01	9.660159e+00	1.087738e+00	5.990000e+02	1.230000e+01	9.541545e+00	1.087520e+00	5.770000e+02	1.230000e+01	9.461427e+00	1.059035e+00	4.070000e+02	1.230000e+01	9.480415e+00	1.006376e+00	1.760000e+02	1.230000e+01	9.675985e+00	8.176110e-01	2.700000e+01
1.250000e+01	9.564778e+00	1.159215e+00	4.480000e+02	1.250000e+01	9.583677e+00	1.111998e+00	4.560000e+02	1.250000e+01	9.427838e+00	1.114888e+00	5.450000e+02	1.250000e+01	9.363916e+00	1.082017e+00	3.670000e+02	1.250000e+01	9.341905e+00	1.099866e+00	1.010000e+02	1.250000e+01	1.007018e+01	6.773698e-01	3.000000e+00
1.270000e+01	9.525847e+00	1.104546e+00	4.530000e+02	1.270000e+01	9.432715e+00	1.114246e+00	4.750000e+02	1.270000e+01	9.424152e+00	1.100494e+00	4.060000e+02	1.270000e+01	9.237994e+00	1.215700e+00	1.470000e+02	1.270000e+01	9.206842e+00	1.090368e+00	5.200000e+01	1.270000e+01	9.126688e+00	1.008467e+00	5.000000e+00
1.290000e+01	9.388688e+00	1.108606e+00	4.080000e+02	1.290000e+01	9.366862e+00	1.094090e+00	3.800000e+02	1.290000e+01	9.305980e+00	1.063312e+00	3.720000e+02	1.290000e+01	9.350956e+00	1.037400e+00	1.940000e+02	1.290000e+01	9.095617e+00	9.947411e-01	1.900000e+01	1.290000e+01	8.980886e+00	1.175028e+00	4.000000e+00
1.310000e+01	9.245567e+00	1.108953e+00	3.800000e+02	1.310000e+01	9.318034e+00	1.051217e+00	4.610000e+02	1.310000e+01	9.288567e+00	1.012784e+00	3.850000e+02	1.310000e+01	9.465404e+00	1.042638e+00	3.100000e+01	1.310000e+01	9.543523e+00	8.807320e-01	1.100000e+01	1.310000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.330000e+01	9.330306e+00	1.045032e+00	4.930000e+02	1.330000e+01	9.256929e+00	1.036325e+00	5.020000e+02	1.330000e+01	9.299012e+00	1.080087e+00	2.350000e+02	1.330000e+01	9.093624e+00	1.113759e+00	3.200000e+01	1.330000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.330000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.350000e+01	9.286825e+00	9.796001e-01	5.880000e+02	1.350000e+01	9.274506e+00	9.605206e-01	4.650000e+02	1.350000e+01	9.283503e+00	1.033997e+00	8.300000e+01	1.350000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.350000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.350000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.370000e+01	9.242002e+00	1.043629e+00	2.950000e+02	1.370000e+01	9.387174e+00	1.050738e+00	1.300000e+02	1.370000e+01	9.322794e+00	9.265301e-01	4.900000e+01	1.370000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.370000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.370000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.390000e+01	9.227201e+00	1.044557e+00	3.140000e+02	1.390000e+01	9.251438e+00	9.491492e-01	1.420000e+02	1.390000e+01	9.145060e+00	9.741800e-01	4.900000e+01	1.390000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.390000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.390000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.410000e+01	9.332972e+00	9.144579e-01	1.710000e+02	1.410000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.410000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.410000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.410000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.410000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.430000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.430000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.430000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.430000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.430000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.430000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.450000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.450000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.450000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.450000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.450000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.450000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.470000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.470000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.470000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.470000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.470000e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.470000e+01	0.000000e+00	0.000000e+00	0.000000e+00
